Join_Count,TARGET_FID,JOIN_FID,OBJECTID,RT_UNIQUE,BEGIN_MP,END_MP,EEC,Roadway,ProjectNo,Routeuniqu,BEGINNINGMILE,ENDINGMILE
1,1189,203,811289,056-KY-0155  -000,4.8929765,4.96,5.625479642,R2L,400,056-KY-0155  -000,4.4,5.75
1,1189,732,811289,056-KY-0155  -000,4.8929765,4.96,5.625479642,R2L,432,056-KY-0155  -000,4.4,5
1,1196,211,1262145,089-KY-2533  -000,1.521,1.576,4.476619661,R2L,171,089-KY-2533  -000,0,2.023
1,1197,169,1257411,089-KY-0181  -000,14.056,14.316,4.89881066,R2L,168,089-KY-0181  -000,12.767,15.751
1,1212,26,288280,024-KY-0115  -000,4.537,5.556,4.755246926,R2L,115,024-KY-0115  -000,2.901,6.87
1,1220,134,1292049,092-KY-0069  -000,10.827,10.996,3.92275832,R2L,176,092-KY-0069  -000,7.556,13.317
1,1241,87,182153,016-KY-0079  -000,15.296,15.37,4.788023383,R2L,228,016-KY-0079  -000,12.538,24.901
1,1242,710,103157,009-US-0460  -000,6.594,6.74,3.86216835,R2L,653,009-US-0460  -000,1.394,7.696
1,1258,15,664255,050-KY-1140  -000,1.856,2.005,5.951790435,R2L,325,050-KY-1140  -000,0,4.044
1,1268,501,3668,001-KY-0055  -000,1.435,1.506,4.433045375,R2L,679,001-KY-0055  -000,0,10.059
1,1274,478,1118210,076-KY-0052  -000,21.0039765,21.0099765,3.541238555,R2L,622,076-KY-0052  -000,16.334,22.707
1,1279,478,1118215,076-KY-0052  -000,20.595,20.9849765,4.79557614,R2L,622,076-KY-0052  -000,16.334,22.707
1,1280,542,1643982,120-KY-0033  -000,7.238,7.2586765,3.874010381,R2L,659,120-KY-0033  -000,3.04,10.65
1,1283,524,1502942,108-KY-0044  -000,0.322,0.3769765,4.296279887,R2L,423,108-KY-0044  -000,0.28,0.44
1,1285,877,1343472,097-KY-0015  -000,17.475,17.7939765,5.01702565,R2L,847,097-KY-0015  -000,16.9,21.2
1,1306,84,1512059,109-KY-0070  -000,3.608,3.626,4.021143798,R2L,328,109-KY-0070  -000,3.1,4.1
1,1311,360,1167832,079-US-0641  -000,12.7559765,12.7849765,4.733982048,R2L,48,079-US-0641  -000,11.147,12.862
1,1315,542,1644066,120-KY-0033  -000,5.897,6.343,3.729557614,R2L,659,120-KY-0033  -000,3.04,10.65
1,1318,705,173306,015-KY-0245  -000,5.997,6.251,5.876714075,R2L,452,015-KY-0245  -000,4.425,6.415
1,1324,494,1126805,076-US-0025  -000,0.952,1.067,4.626463438,R2L,661,076-US-0025  -000,0,3.654
1,1332,831,465769,036-KY-0114  -000,6.3739765,6.56,3.765101324,R2L,943,036-KY-0114  -000,3.48,7.354
1,1334,575,1444871,102-US-0025  -000,15.586,15.5969765,3.513288326,R2L,738,102-US-0025  -000,15.116,15.666
1,1334,682,1444871,102-US-0025  -000,15.586,15.5969765,3.513288326,R2L,739,102-US-0025  -000,11.893,15.666
1,1343,127,684650,052-KY-0146  -000,6.301,6.39,3.563511036,R2L,394,052-KY-0146  -000,2.169,6.8
1,1361,846,1631965,119-KY-0015  -000,9.515,9.539,3.179674133,R2L,848,119-KY-0015  -000,9.515,10.03
1,1384,868,977798,065-KY-0052  -000,18.861,19.025,2.43403088,R2L,834,065-KY-0052  -000,18.7,19.5
1,1388,710,103229,009-US-0460  -000,7.3349765,7.43,3.421382983,R2L,653,009-US-0460  -000,1.394,7.696
1,1395,482,1181094,081-KY-0009  -000,5.9499765,6.4559765,3.049932671,R2L,810,081-KY-0009  -000,3.781,7.56
1,1395,607,1181094,081-KY-0009  -000,5.9499765,6.4559765,3.049932671,R2L,817,081-KY-0009  -000,5.6,7.56
1,1401,779,1469099,104-US-0127  -000,16.0089765,16.104,2.782324948,R2L,750,104-US-0127  -000,14.142,18.902
1,1401,783,1469099,104-US-0127  -000,16.0089765,16.104,2.782324948,R2L,682,104-US-0127  -000,14.142,18.195
1,1404,478,1118289,076-KY-0052  -000,17.613,17.6769765,2.643487825,R2L,622,076-KY-0052  -000,16.334,22.707
1,1406,645,576778,045-KY-0007  -000,19.293,19.394,2.912928282,R2L,789,045-KY-0007  -000,13.03,20.052
1,1409,274,32852,004-KY-0286  -000,0,0.0129765,2.472449169,R2L,10,004-KY-0286  -000,0,0.097
1,1410,496,1121969,076-KY-0876  -000,0.939,1.005,3.355961726,R2L,612,076-KY-0876  -000,0,1.05
1,1416,553,1483006,105-US-0460  -000,4.399,4.4569765,2.798264607,R2L,624,105-US-0460  -000,4.008,6.072
1,1420,466,1480925,105-US-0025  -000,12.008,12.7,2.520650905,R2L,664,105-US-0025  -000,8.827,14.975
1,1421,574,313071,025-US-0060  -000,16.677,16.788,3.395083772,R2L,657,025-US-0060  -000,14.21,17.032
1,1424,347,1519249,109-US-0068  -000,8.448,8.6049765,3.260478654,R2L,312,109-US-0068  -000,7.404,13.531
1,1424,369,1519249,109-US-0068  -000,8.448,8.6049765,3.260478654,R2L,341,109-US-0068  -000,4.87,8.8
1,1426,505,850154,057-KY-1980  -000,1.491,1.526,2.964469026,R2L,655,057-KY-1980  -000,0,3.205
1,1453,248,1581041,115-KY-0055  -000,4.5269765,4.54,2.538844525,R2L,391,115-KY-0055  -000,0,4.551
1,1459,451,848577,057-KY-0169  -000,15.469,15.95,3.189139067,R2L,615,057-KY-0169  -000,14.448,19
1,1462,262,616203,047-KY-1600  -000,1.313,1.386,2.575437066,R2L,308,047-KY-1600  -000,0,3.316
1,1463,431,1032559,069-US-0027  -000,15.0159765,15.094,2.495136096,R2L,724,069-US-0027  -000,11.169,15.881
1,1463,746,1032559,069-US-0027  -000,15.0159765,15.094,2.495136096,R2L,674,069-US-0027  -000,11.8,18
1,1467,380,1519067,109-US-0068  -000,3.0379765,3.1529765,2.822019138,R2L,389,109-US-0068  -000,0,4.87
1,1468,703,332388,027-US-0127  -000,4.5429765,4.9049765,3.072871498,R2L,705,027-US-0127  -000,3.895,5.191
1,1469,682,1444759,102-US-0025  -000,14.4099765,14.48,2.645220724,R2L,739,102-US-0025  -000,11.893,15.666
1,1474,172,1282731,090-US-0150  -000,4.116,4.22,2.473169741,R2L,327,090-US-0150  -000,1.952,7.653
1,1480,478,1118275,076-KY-0052  -000,17.4359765,17.599,2.800157685,R2L,622,076-KY-0052  -000,16.334,22.707
1,1490,710,103163,009-US-0460  -000,6.864,6.93,2.875395255,R2L,653,009-US-0460  -000,1.394,7.696
1,1496,252,1513111,109-KY-0210  -000,11.897,12.091,2.48384989,R2L,367,109-KY-0210  -000,0,14.148
1,1514,749,1285124,091-KY-0036  -000,5.724,5.835,2.651298493,R2L,773,091-KY-0036  -000,5.726,7.2
1,1519,129,43911,005-KY-0090  -000,0.341,0.45,2.896078659,R2L,199,005-KY-0090  -000,0.16,1.4
1,1524,434,1285029,091-KY-0036  -000,0.0639765,0.168,2.578131913,R2L,765,091-KY-0036  -000,0,3.075
1,1525,197,567893,044-US-0068  -000,15.2529765,15.534,2.498179667,R2L,388,044-US-0068  -000,14.287,18.425
1,1529,252,1513160,109-KY-0210  -000,7.683,7.9829765,2.825259102,R2L,367,109-KY-0210  -000,0,14.148
1,1540,462,520761,041-KY-0022  -000,6.798,6.953,2.944694795,R2L,559,041-KY-0022  -000,6.671,10.748
1,1545,370,1542181,112-US-0421  -000,11.289,11.412,2.524960889,R2L,406,112-US-0421  -000,11.278,11.678
1,1551,639,1488486,106-KY-0055  -000,0.69,0.723,3.193066932,R2L,422,106-KY-0055  -000,0,1.354
1,1558,579,1439627,102-KY-1326  -000,4.4289765,4.6059765,3.439246537,R2L,697,102-KY-1326  -000,4.179,4.996
1,1569,930,900246,060-KY-0015  -000,3.689,3.9079765,3.270670425,R2L,909,060-KY-0015  -000,3.8,4.1
1,1574,753,127533,011-KY-0052  -000,1.837,2.02,2.93315488,R2L,611,011-KY-0052  -000,1.586,3.773
1,1579,182,558185,043-US-0062  -000,19.36,19.43,3.27070618,R2L,392,043-US-0062  -000,17.909,19.85
1,1580,771,1117283,076-KY-0021  -000,12.095,12.327,2.952558915,R2L,621,076-KY-0021  -000,11.511,14.641
1,1592,891,323492,026-US-0421  -000,16.846,16.8669765,2.416209838,R2L,879,026-US-0421  -000,15.5,17
1,1600,649,1502934,108-KY-0044  -000,6.04,6.09,2.949645292,R2L,435,108-KY-0044  -000,5.6,6.2
1,1602,192,216419,018-US-0641  -000,1.592,1.649,2.853040536,R2L,63,018-US-0641  -000,0.626,1.678
1,1611,252,1513004,109-KY-0210  -000,0.742,0.85,2.653274082,R2L,367,109-KY-0210  -000,0,14.148
1,1617,501,3632,001-KY-0055  -000,0.911,0.934,2.566109966,R2L,679,001-KY-0055  -000,0,10.059
1,1629,386,1108274,075-US-0431  -000,6.038,6.0959765,3.472827242,R2L,173,075-US-0431  -000,5.949,6.073
1,1643,67,658917,050-KY-0088  -000,5.157,5.22,2.816202162,R2L,346,050-KY-0088  -000,5.123,15.225
1,1646,23,46737,005-KY-1297  -000,9.877,10.114,3.195138959,R2L,254,005-KY-1297  -000,9.681,11.085
1,1655,262,616243,047-KY-1600  -000,2.637,2.798,2.887173482,R2L,308,047-KY-1600  -000,0,3.316
1,1660,679,4916,001-KY-0061  -000,12.455,12.4699765,2.494397804,R2L,673,001-KY-0061  -000,12.213,19.745
1,1676,522,1446369,102-US-0150  -000,9.8179765,9.8499765,3.197532162,R2L,687,102-US-0150  -000,8.403,10.205
1,1683,255,1076399,073-KY-0305  -000,6.93,7.2329765,3.274301628,R2L,67,073-KY-0305  -000,6.53,8.348
1,1687,542,1643964,120-KY-0033  -000,3.86,3.953,2.685055022,R2L,659,120-KY-0033  -000,3.04,10.65
1,1690,574,313065,025-US-0060  -000,16.788,17.1079765,2.470300206,R2L,657,025-US-0060  -000,14.21,17.032
1,1707,179,1567174,114-KY-0234  -000,7.9419765,8.1199765,2.960901271,R2L,245,114-KY-0234  -000,7.878,9.553
1,1710,360,1168079,079-US-0641  -000,11.6139765,11.7689765,3.088884539,R2L,48,079-US-0641  -000,11.147,12.862
1,1730,702,518311,040-US-0027  -000,7.837,8.0859765,2.787217857,R2L,652,040-US-0027  -000,5.199,10.331
1,1743,55,716446,054-US-0062  -000,1.2209765,1.28,2.847140117,R2L,144,054-US-0062  -000,0.829,1.35
1,1745,179,1567165,114-KY-0234  -000,8.976,9.475,3.006193542,R2L,245,114-KY-0234  -000,7.878,9.553
1,1746,547,1453680,103-KY-0801  -000,15.949,16.0719765,2.524379985,R2L,818,103-KY-0801  -000,14.2,17.011
1,1746,718,1453680,103-KY-0801  -000,15.949,16.0719765,2.524379985,R2L,770,103-KY-0801  -000,15.85,17.011
1,1763,501,3669,001-KY-0055  -000,1.377,1.435,3.152802444,R2L,679,001-KY-0055  -000,0,10.059
1,1765,914,323837,026-US-0421  -000,24.23,24.367,2.964889529,R2L,860,026-US-0421  -000,24.016,32.824
1,1767,292,18991,002-KY-0101  -000,11.95,12.35,3.090150039,R2L,235,002-KY-0101  -000,5.862,13.347
1,1775,945,1393460,099-KY-0213  -000,10.7419765,10.8549765,3.430283406,R2L,855,099-KY-0213  -000,9.3,11.2
1,1788,462,520789,041-KY-0022  -000,8.112,8.284,2.789185882,R2L,559,041-KY-0022  -000,6.671,10.748
1,1791,20,1551563,113-US-0060  -000,11.512,11.7,2.648748015,R2L,128,113-US-0060  -000,10.52,13.29
1,1792,877,1343529,097-KY-0015  -000,17.8379765,17.9069765,2.699048247,R2L,847,097-KY-0015  -000,16.9,21.2
1,1798,877,1343454,097-KY-0015  -000,19.72,19.8349765,2.936922941,R2L,847,097-KY-0015  -000,16.9,21.2
1,1800,682,1444736,102-US-0025  -000,13.725,13.7499765,3.280952727,R2L,739,102-US-0025  -000,11.893,15.666
1,1803,639,1488472,106-KY-0055  -000,0.516,0.56,2.803723649,R2L,422,106-KY-0055  -000,0,1.354
1,1805,915,465743,036-KY-0114  -000,8.76,8.979,3.092274789,R2L,941,036-KY-0114  -000,7.354,9.092
1,1808,542,1643975,120-KY-0033  -000,5.062,5.331,3.408846426,R2L,659,120-KY-0033  -000,3.04,10.65
1,1818,824,451930,035-KY-0032  -000,10.5769765,10.5909765,2.48804574,R2L,807,035-KY-0032  -000,10.165,10.615
1,1819,933,140671,013-KY-0015  -000,16.938,16.9509765,2.549352878,R2L,851,013-KY-0015  -000,16.75,17.9
1,1820,77,710069,054-KY-1069  -000,0.6079765,0.718,3.439881903,R2L,108,054-KY-1069  -000,0,1.8
1,1828,880,1370298,098-KY-0319  -000,1.097,1.133,2.969626866,R2L,925,098-KY-0319  -000,0.35,2.35
1,1843,543,344421,029-KY-0090  -000,9.879,10.115,2.463526316,R2L,713,029-KY-0090  -000,5.182,10.432
1,1843,725,344421,029-KY-0090  -000,9.879,10.115,2.463526316,R2L,708,029-KY-0090  -000,9.654,10.432
1,1855,710,103233,009-US-0460  -000,6.954,7.06,2.416924006,R2L,653,009-US-0460  -000,1.394,7.696
1,1860,55,716444,054-US-0062  -000,1.28,1.3779765,3.283639076,R2L,144,054-US-0062  -000,0.829,1.35
1,1864,141,1552127,113-US-0060  -000,15.0099765,15.13,3.094921771,R2L,110,113-US-0060  -000,13.29,15.401
1,1869,723,1205028,083-US-0460  -000,0.972,1.0619765,2.740392837,R2L,827,083-US-0460  -000,0.101,4.8
1,1877,955,323882,026-US-0421  -000,22.3187765,22.49,2.566421736,R2L,859,026-US-0421  -000,20.213,24.016
1,1879,789,328203,027-KY-0558  -000,2.69,2.755,2.553227834,R2L,706,027-KY-0558  -000,1.129,7.729
1,1890,522,1446349,102-US-0150  -000,9.982,10.0389765,2.506440762,R2L,687,102-US-0150  -000,8.403,10.205
1,1895,50,1055824,071-US-0079  -000,9.89,10.232,3.095948858,R2L,270,071-US-0079  -000,0,10.713
1,1896,203,811288,056-KY-0155  -000,4.85,4.8549765,2.710801003,R2L,400,056-KY-0155  -000,4.4,5.75
1,1896,732,811288,056-KY-0155  -000,4.85,4.8549765,2.710801003,R2L,432,056-KY-0155  -000,4.4,5
1,1899,462,520745,041-KY-0022  -000,6.702,6.798,3.387757587,R2L,559,041-KY-0022  -000,6.671,10.748
1,1900,339,1103803,075-KY-0056  -000,0,0.096,2.727973151,R2L,123,075-KY-0056  -000,0,5.516
1,1908,517,1437080,102-KY-0461  -000,7.5859765,7.738,3.210175157,R2L,710,102-KY-0461  -000,7,9.404
1,1918,50,1055503,071-US-0079  -000,9.57,9.6189765,2.93493976,R2L,270,071-US-0079  -000,0,10.713
1,1918,268,1055503,071-US-0079  -000,9.57,9.6189765,2.93493976,R2L,273,071-US-0079  -000,9.588,9.688
1,1923,52,1552315,113-US-0060  -000,24.038,24.225,3.289414309,R2L,97,113-US-0060  -000,23.86,26.069
1,1923,356,1552315,113-US-0060  -000,24.038,24.225,3.289414309,R2L,179,113-US-0060  -000,23.8,25.2
1,1927,166,32427,004-KY-0121  -000,8.628,8.6699765,3.098839207,R2L,7,004-KY-0121  -000,8.639,8.689
1,1930,87,182312,016-KY-0079  -000,14.046,14.121,3.020137743,R2L,228,016-KY-0079  -000,12.538,24.901
1,1933,127,684363,052-KY-0146  -000,2.7,2.92,3.421043124,R2L,394,052-KY-0146  -000,2.169,6.8
1,1935,710,103206,009-US-0460  -000,3.335,3.5049765,2.620927032,R2L,653,009-US-0460  -000,1.394,7.696
1,1937,702,518239,040-US-0027  -000,7.346,7.525,2.886166169,R2L,652,040-US-0027  -000,5.199,10.331
1,1940,816,99464,009-KY-0537  -000,1.963,2.429,3.049180823,R2L,660,009-KY-0537  -000,0,3.58
1,1943,261,17936,002-KY-0100  -000,3.0889765,3.1049765,2.493976334,R2L,226,002-KY-0100  -000,3.1,4.2
1,1944,232,1149669,078-US-0068  -000,3.874,4.4839765,3.447069956,R2L,371,078-US-0068  -000,0,9.364
1,1948,639,1488433,106-KY-0055  -000,0.44,0.516,2.642642525,R2L,422,106-KY-0055  -000,0,1.354
1,1956,6,1588028,115-US-0150  -000,1.8358765,2.222,3.478176218,R2L,329,115-US-0150  -000,2,2.1
1,1956,280,1588028,115-US-0150  -000,1.8358765,2.222,3.478176218,R2L,351,115-US-0150  -000,0.426,2.5
1,1964,250,378158,031-KY-0728  -000,0.911,1.027,3.393618288,R2L,206,031-KY-0728  -000,0,6.952
1,1968,682,1444878,102-US-0025  -000,14.95,14.9989765,2.962674124,R2L,739,102-US-0025  -000,11.893,15.666
1,1980,475,1644426,120-KY-0169  -000,2.677,2.759,2.629198209,R2L,632,120-KY-0169  -000,0,3
1,1981,933,140668,013-KY-0015  -000,17.182,17.2339765,2.667751457,R2L,851,013-KY-0015  -000,16.75,17.9
1,1993,141,1552142,113-US-0060  -000,14.403,14.4999765,2.538046536,R2L,110,113-US-0060  -000,13.29,15.401
1,2008,806,267084,023-KY-0049  -000,0.247,0.267,3.103796322,R2L,704,023-KY-0049  -000,0.114,1.8
1,2015,360,1168088,079-US-0641  -000,11.47,11.4899765,3.357490269,R2L,48,079-US-0641  -000,11.147,12.862
1,2025,821,1032384,069-US-0027  -000,5.284,5.4719765,2.523609369,R2L,694,069-US-0027  -000,3.127,7.22
1,2028,702,518295,040-US-0027  -000,8.7809765,8.858,3.157013966,R2L,652,040-US-0027  -000,5.199,10.331
1,2044,67,659260,050-KY-0088  -000,5.9499765,6.11,3.222469565,R2L,346,050-KY-0088  -000,5.123,15.225
1,2047,414,1221211,085-US-0068  -000,17.895,18.024,3.062181195,R2L,209,085-US-0068  -000,17.835,20.016
1,2054,229,1542069,112-US-0421  -000,7.719,7.7609765,3.1056205,R2L,408,112-US-0421  -000,7.68,7.78
1,2069,881,902123,060-KY-0160  -000,8.722,8.8229765,3.105648714,R2L,910,060-KY-0160  -000,8.198,9.42
1,2072,547,1453525,103-KY-0801  -000,14.5639765,14.6319765,2.824746879,R2L,818,103-KY-0801  -000,14.2,17.011
1,2095,86,1292493,092-KY-0069  -000,29.221,29.378,2.446922058,R2L,109,092-KY-0069  -000,22,31.623
1,2102,933,140656,013-KY-0015  -000,17.6699765,17.7709765,2.765311537,R2L,851,013-KY-0015  -000,16.75,17.9
1,2117,359,930971,062-KY-0084  -000,1.262,1.481,2.933026538,R2L,309,062-KY-0084  -000,0,6.561
1,2122,877,1343468,097-KY-0015  -000,17.4019765,17.475,3.297400602,R2L,847,097-KY-0015  -000,16.9,21.2
1,2126,261,17993,002-KY-0100  -000,4.14,4.1649765,3.109989569,R2L,226,002-KY-0100  -000,3.1,4.2
1,2137,309,51640,005-US-0068  -000,9.4199765,9.6049765,2.449760221,R2L,236,005-US-0068  -000,7.9,9.52
1,2140,24,1588040,115-US-0150  -000,2.581,2.655,2.568068693,R2L,352,115-US-0150  -000,2.5,6.557
1,2154,86,1292510,092-KY-0069  -000,31.2,31.4,3.041756835,R2L,109,092-KY-0069  -000,22,31.623
1,2156,557,525871,041-US-0025  -000,22.143,22.2469765,2.565596169,R2L,597,041-US-0025  -000,22.114,22.418
1,2159,824,451931,035-KY-0032  -000,10.6099765,10.6149765,3.441358756,R2L,807,035-KY-0032  -000,10.165,10.615
1,2175,46,931460,062-KY-0210  -000,15.518,15.5359765,2.420366866,R2L,368,062-KY-0210  -000,6.994,16.613
1,2187,771,1117274,076-KY-0021  -000,13.571,13.6209765,3.023310494,R2L,621,076-KY-0021  -000,11.511,14.641
1,2196,482,1181049,081-KY-0009  -000,6.4939765,7.1279765,2.45276683,R2L,810,081-KY-0009  -000,3.781,7.56
1,2196,607,1181049,081-KY-0009  -000,6.4939765,7.1279765,2.45276683,R2L,817,081-KY-0009  -000,5.6,7.56
1,2201,169,1257452,089-KY-0181  -000,13.73,13.9559765,3.4492374,R2L,168,089-KY-0181  -000,12.767,15.751
1,2205,682,1444892,102-US-0025  -000,14.91,14.95,3.11507435,R2L,739,102-US-0025  -000,11.893,15.666
1,2208,753,127525,011-KY-0052  -000,2.087,2.153,2.914245749,R2L,611,011-KY-0052  -000,1.586,3.773
1,2209,683,1131737,077-KY-0007  -000,23.408,23.54,2.408599676,R2L,824,077-KY-0007  -000,22.5,23.8
1,2229,127,684666,052-KY-0146  -000,6.2419765,6.29,2.593674294,R2L,394,052-KY-0146  -000,2.169,6.8
1,2234,820,514133,040-KY-0052  -000,1.133,1.216,2.796640501,R2L,630,040-KY-0052  -000,0,1.53
1,2241,708,1118343,076-KY-0052  -000,5.5479765,5.628,2.728322261,R2L,667,076-KY-0052  -000,5.3,7
1,2244,349,499899,037-US-0421  -000,9.455,9.697,2.960230281,R2L,396,037-US-0421  -000,5.39,11.132
1,2245,46,931481,062-KY-0210  -000,16.315,16.5,2.817449112,R2L,368,062-KY-0210  -000,6.994,16.613
1,2252,61,681559,051-US-0060  -000,16.612,16.898,2.538855588,R2L,193,051-US-0060  -000,16.5,16.7
1,2254,478,1118204,076-KY-0052  -000,21.892,22.231,2.755019619,R2L,622,076-KY-0052  -000,16.334,22.707
1,2255,955,323937,026-US-0421  -000,22.951,23.0181765,2.628581617,R2L,859,026-US-0421  -000,20.213,24.016
1,2257,811,1032542,069-US-0027  -000,0,0.066,2.890867541,R2L,693,069-US-0027  -000,0,3.127
1,2258,285,497174,037-US-0060  -000,0.4409765,0.468,3.235540146,R2L,395,037-US-0060  -000,0.4,0.6
1,2266,779,1469103,104-US-0127  -000,16.6369765,16.679,2.822419749,R2L,750,104-US-0127  -000,14.142,18.902
1,2266,783,1469103,104-US-0127  -000,16.6369765,16.679,2.822419749,R2L,682,104-US-0127  -000,14.142,18.195
1,2284,478,1118291,076-KY-0052  -000,17.7239765,17.7559765,3.161609654,R2L,622,076-KY-0052  -000,16.334,22.707
1,2287,881,902124,060-KY-0160  -000,9.299,9.356,2.875600472,R2L,910,060-KY-0160  -000,8.198,9.42
1,2303,589,518176,040-US-0027  -000,0.7829765,0.982,2.964665392,R2L,649,040-US-0027  -000,0,1
1,2306,280,1588054,115-US-0150  -000,1.746,1.7969765,3.236347505,R2L,351,115-US-0150  -000,0.426,2.5
1,2311,878,1171559,080-KY-0040  -000,16.8669765,16.978,2.482232368,R2L,950,080-KY-0040  -000,10.18,19.496
1,2311,934,1171559,080-KY-0040  -000,16.8669765,16.978,2.482232368,R2L,947,080-KY-0040  -000,10.18,19.496
1,2311,956,1171559,080-KY-0040  -000,16.8669765,16.978,2.482232368,R2L,940,080-KY-0040  -000,16,18
1,2330,87,182297,016-KY-0079  -000,18.596,18.696,2.698470909,R2L,228,016-KY-0079  -000,12.538,24.901
1,2332,462,520775,041-KY-0022  -000,7.627,7.84,2.414134975,R2L,559,041-KY-0022  -000,6.671,10.748
1,2333,27,1217245,085-KY-0163  -000,9.284,9.5669765,2.508489081,R2L,231,085-KY-0163  -000,8.98,9.58
1,2339,543,344359,029-KY-0090  -000,8.145,8.1949765,2.945413199,R2L,713,029-KY-0090  -000,5.182,10.432
1,2342,855,992020,066-US-0421  -000,21.4,21.44,3.124195661,R2L,891,066-US-0421  -000,21.236,21.736
1,2345,475,1644390,120-KY-0169  -000,1.1607765,1.253,3.407711152,R2L,632,120-KY-0169  -000,0,3
1,2350,431,1032495,069-US-0027  -000,12.9299765,13.081,3.236659885,R2L,724,069-US-0027  -000,11.169,15.881
1,2350,746,1032495,069-US-0027  -000,12.9299765,13.081,3.236659885,R2L,674,069-US-0027  -000,11.8,18
1,2354,262,616231,047-KY-1600  -000,0,0.0099765,2.562812464,R2L,308,047-KY-1600  -000,0,3.316
1,2355,232,1149682,078-US-0068  -000,0,0.173,2.487611966,R2L,371,078-US-0068  -000,0,9.364
1,2361,779,1469068,104-US-0127  -000,16.1529765,16.202,2.902830893,R2L,750,104-US-0127  -000,14.142,18.902
1,2361,783,1469068,104-US-0127  -000,16.1529765,16.202,2.902830893,R2L,682,104-US-0127  -000,14.142,18.195
1,2363,192,216410,018-US-0641  -000,1.233,1.385,2.46602624,R2L,63,018-US-0641  -000,0.626,1.678
1,2370,134,1292052,092-KY-0069  -000,12.269,12.434,3.124287358,R2L,176,092-KY-0069  -000,7.556,13.317
1,2381,250,378200,031-KY-0728  -000,1.343,1.418,3.066432908,R2L,206,031-KY-0728  -000,0,6.952
1,2394,255,1076404,073-KY-0305  -000,6.6459765,6.93,3.372697862,R2L,67,073-KY-0305  -000,6.53,8.348
1,2399,380,1519048,109-US-0068  -000,3.3669765,3.423,2.807805295,R2L,389,109-US-0068  -000,0,4.87
1,2402,50,1055504,071-US-0079  -000,9.6569765,9.763,3.015148368,R2L,270,071-US-0079  -000,0,10.713
1,2402,268,1055504,071-US-0079  -000,9.6569765,9.763,3.015148368,R2L,273,071-US-0079  -000,9.588,9.688
1,2416,91,17853,002-KY-0100  -000,13.3959765,13.4559765,2.49058541,R2L,195,002-KY-0100  -000,13.1,14.1
1,2420,589,518185,040-US-0027  -000,0.4629765,0.604,2.773392765,R2L,649,040-US-0027  -000,0,1
1,2425,380,1519069,109-US-0068  -000,0,0.0159765,3.348160188,R2L,389,109-US-0068  -000,0,4.87
1,2429,679,4632,001-KY-0061  -000,12.3449765,12.368,3.316270484,R2L,673,001-KY-0061  -000,12.213,19.745
1,2442,141,1551721,113-US-0060  -000,15.13,15.2019765,2.816417818,R2L,110,113-US-0060  -000,13.29,15.401
1,2449,478,1118216,076-KY-0052  -000,19.966,20.595,2.537854727,R2L,622,076-KY-0052  -000,16.334,22.707
1,2459,232,1149681,078-US-0068  -000,7.344,7.4039765,2.811516064,R2L,371,078-US-0068  -000,0,9.364
1,2467,891,323561,026-US-0421  -000,15.737,15.753,3.420043941,R2L,879,026-US-0421  -000,15.5,17
1,2471,702,518265,040-US-0027  -000,5.488,5.667,2.886166169,R2L,652,040-US-0027  -000,5.199,10.331
1,2473,933,140658,013-KY-0015  -000,17.564,17.6319765,2.450442184,R2L,851,013-KY-0015  -000,16.75,17.9
1,2487,749,1285207,091-KY-0036  -000,5.836,5.968,3.352434576,R2L,773,091-KY-0036  -000,5.726,7.2
1,2491,557,525865,041-US-0025  -000,22.364,22.481,3.319999453,R2L,597,041-US-0025  -000,22.114,22.418
1,2493,639,1488445,106-KY-0055  -000,1.005,1.075,2.797441865,R2L,422,106-KY-0055  -000,0,1.354
1,2495,621,575425,045-KY-0002  -000,16.66,16.694,3.133168659,R2L,760,045-KY-0002  -000,13.165,17.188
1,2502,182,558224,043-US-0062  -000,19.552,19.76,3.320553011,R2L,392,043-US-0062  -000,17.909,19.85
1,2506,478,1118222,076-KY-0052  -000,19.8009765,19.966,3.247382699,R2L,622,076-KY-0052  -000,16.334,22.707
1,2509,380,1519270,109-US-0068  -000,3.537,3.651,2.970710729,R2L,389,109-US-0068  -000,0,4.87
1,2512,703,332385,027-US-0127  -000,4.9479765,5.2189765,3.427950771,R2L,705,027-US-0127  -000,3.895,5.191
1,2537,928,1391561,099-KY-0011  -000,14.881,14.9719765,2.574419078,R2L,831,099-KY-0011  -000,14,16.7
1,2545,653,1409698,100-KY-0080  -000,35.872,36.291,2.690748204,R2L,727,100-KY-0080  -000,21.175,39.571
1,2556,508,55472,006-KY-0036  -000,14.575,14.637,2.846270095,R2L,788,006-KY-0036  -000,13.4,17.2
1,2559,494,1126823,076-US-0025  -000,0.83,0.952,2.428551488,R2L,661,076-US-0025  -000,0,3.654
